film,rating,url
Království,60,https://kultura.zpravy.idnes.cz/recenze-filmu-kralovstvi-0ym-/filmvideo.aspx?c=A071010_180049_filmvideo_ob
Zbouchnutá,50,https://kultura.zpravy.idnes.cz/recence-na-film-zbouchnuta-dc9-/filmvideo.aspx?c=A071002_155641_filmvideo_ob
Hvězdný prach,70,https://kultura.zpravy.idnes.cz/recenze-filmu-hvezdny-prach-dp9-/filmvideo.aspx?c=A070926_182144_filmvideo_kot
Gympl,70,https://kultura.zpravy.idnes.cz/recenze-filmu-gympl-04h-/filmvideo.aspx?c=A070921_140430_filmvideo_kot
Disturbia,50,https://kultura.zpravy.idnes.cz/recenze-filmu-disturbia-0wn-/filmvideo.aspx?c=A070915_010758_filmvideo_off
Křižovatka smrti 3: Tentokráte v Paříži,50,https://kultura.zpravy.idnes.cz/recenze-filmu-krizovatka-smrti-3-tentokrate-v-parizi-pc8-/filmvideo.aspx?c=A070904_181358_filmvideo_kot
Medvídek,50,https://kultura.zpravy.idnes.cz/recenze-medvidek-hrebejk-0xi-/filmvideo.aspx?c=A070831_104342_filmvideo_off
Bourneovo ultimátum,70,https://kultura.zpravy.idnes.cz/recenze-bourneovo-ultimatum-diu-/filmvideo.aspx?c=A070829_181818_filmvideo_ob
Planeta Teror,60,https://kultura.zpravy.idnes.cz/recenze-filmu-grindhouse-planeta-teror-fcf-/filmvideo.aspx?c=A070822_194338_filmvideo_kot
Transformers,70,https://kultura.zpravy.idnes.cz/recenze-filmu-transformers-dpg-/filmvideo.aspx?c=A070815_155150_filmvideo_ob
Divoké vlny,60,https://kultura.zpravy.idnes.cz/recenze-filmu-divoke-vlny-09z-/filmvideo.aspx?c=A070808_202947_filmvideo_kot
Next,50,https://kultura.zpravy.idnes.cz/recenze-next-c96-/filmvideo.aspx?c=A070806_085046_filmvideo_kot
Okamžik zlomu,70,https://kultura.zpravy.idnes.cz/recenze-okamzik-zlomu-06z-/filmvideo.aspx?c=A070801_165014_filmvideo_kot
Simpsonovi ve filmu,70,https://kultura.zpravy.idnes.cz/recenze-filmu-simpsonovi-ve-filmu-d50-/filmvideo.aspx?c=A070725_173611_filmvideo_ob
Harry Potter a Fénixův řád,60,https://kultura.zpravy.idnes.cz/recenze-harry-potter-a-fenixuv-rad-harry-nehresi-jen-resi-pz9-/filmvideo.aspx?c=A070717_190127_filmvideo_kot
Hostel II,50,https://kultura.zpravy.idnes.cz/recenze-filmu-hostel-ii-0vw-/filmvideo.aspx?c=A070710_182447_filmvideo_kot
Dannyho parťáci 3,70,https://kultura.zpravy.idnes.cz/recenze-dannyho-partaku-3-0hj-/filmvideo.aspx?c=A070628_192434_filmvideo_off
Cesta bojovníka,50,https://kultura.zpravy.idnes.cz/recenze-filmu-cesta-bojovnika-dkj-/filmvideo.aspx?c=A070615_195322_filmvideo_off
Edith Piaf,60,https://kultura.zpravy.idnes.cz/recenze-edith-piaf-036-/filmvideo.aspx?c=A070608_173821_filmvideo_off
Shrek Třetí,60,https://kultura.zpravy.idnes.cz/recenze-filmu-shrek-treti-09g-/filmvideo.aspx?c=A070608_165422_filmvideo_off
Zodiac,60,https://kultura.zpravy.idnes.cz/recenze-filmu-zodiac-0rg-/filmvideo.aspx?c=A070601_161030_filmvideo_off
Roming,70,https://kultura.zpravy.idnes.cz/recenze-roming-dalsi-filmova-udalost-miri-vysoko-f7k-/filmvideo.aspx?c=A070529_163915_filmvideo_ob
Černá kniha,70,https://kultura.zpravy.idnes.cz/recenze-filmu-cerna-kniha-0hs-/filmvideo.aspx?c=A070525_185134_filmvideo_off
Piráti z Karibiku: Na konci světa,70,https://kultura.zpravy.idnes.cz/recenze-pirati-z-karibiku-na-konci-sveta-fdk-/filmvideo.aspx?c=A070523_093644_filmvideo_kot
Tajnosti,80,https://kultura.zpravy.idnes.cz/recenze-tajnosti-0e5-/filmvideo.aspx?c=A070515_162905_filmvideo_kot
Barevný závoj,60,https://kultura.zpravy.idnes.cz/recenze-filmu-barevny-zavoj-d1k-/filmvideo.aspx?c=A070509_082930_filmvideo_kot
Spider-Man 3,60,https://kultura.zpravy.idnes.cz/recenze-filmu-spider-man-3-0yj-/filmvideo.aspx?c=A070427_130512_filmvideo_off
Odstřelovač,50,https://kultura.zpravy.idnes.cz/recenze-odstrelovac-0lz-/filmvideo.aspx?c=A070424_200357_filmvideo_kot
Neznámý svůdce,50,https://kultura.zpravy.idnes.cz/recenze-filmu-neznamy-svudce-dj2-/filmvideo.aspx?c=A070423_173909_filmvideo_ob
Bestiář,50,https://kultura.zpravy.idnes.cz/recenze-bestiar-0jc-/filmvideo.aspx?c=A070417_201101_filmvideo_kot
Pusinky,70,https://kultura.zpravy.idnes.cz/recenze-pusinky-021-/filmvideo.aspx?c=A070403_173751_filmvideo_ob
Zápisky o skandálu,70,https://kultura.zpravy.idnes.cz/recenze-filmu-zapisky-o-skandalu-d4n-/filmvideo.aspx?c=A070331_063323_filmvideo_off
Prázdniny pana Beana,70,https://kultura.zpravy.idnes.cz/recenze-prazdniny-pana-beana-dgw-/filmvideo.aspx?c=A070326_173926_filmvideo_kot
Vlajky našich otců,60,https://kultura.zpravy.idnes.cz/recenze-filmu-vlajky-nasich-otcu-d4p-/filmvideo.aspx?c=A070323_164520_filmvideo_off
300: bitva u Thermopyl,50,https://kultura.zpravy.idnes.cz/recenze-filmu-300-bitva-u-thermopyl-dr1-/filmvideo.aspx?c=A070321_183209_filmvideo_kot
Ghost Rider,40,https://kultura.zpravy.idnes.cz/recenze-filmu-ghost-rider-0yx-/filmvideo.aspx?c=A070313_210058_filmvideo_kot
"Hudbu složil, slova napsal",70,https://kultura.zpravy.idnes.cz/recenze-filmu-hudbu-slozil-slova-napsal-f0v-/filmvideo.aspx?c=A070312_195203_filmvideo_kot
Vratné lahve,80,https://kultura.zpravy.idnes.cz/recenze-vratne-lahve-0rn-/filmvideo.aspx?c=A070302_113554_filmvideo_off
Rocky Balboa,40,https://kultura.zpravy.idnes.cz/recenze-filmu-rocky-balboa-d0d-/filmvideo.aspx?c=A070228_185155_filmvideo_kot
Kvaska,70,https://kultura.zpravy.idnes.cz/recenze-kvaska-01f-/filmvideo.aspx?c=A070221_191521_filmvideo_kot
Babel,90,https://kultura.zpravy.idnes.cz/recenze-babel-00j-/filmvideo.aspx?c=A070220_180120_filmvideo_kot
Atentát v Ambassadoru,70,https://kultura.zpravy.idnes.cz/recenze-filmu-atentat-v-ambassadoru-db7-/filmvideo.aspx?c=A070206_194836_filmvideo_kot
Poslední skotský král,60,https://kultura.zpravy.idnes.cz/recenze-filmu-posledni-skotsky-kral-d7w-/filmvideo.aspx?c=A070203_678783_filmvideo_kot
Goyovy přízraky,60,https://kultura.zpravy.idnes.cz/recenze-filmu-goyovy-prizraky-dz5-/filmvideo.aspx?c=A070131_201245_filmvideo_kot
Apocalypto,60,https://kultura.zpravy.idnes.cz/recenze-filmu-apocalypto-0hu-/filmvideo.aspx?c=A070124_170714_filmvideo_ob
Obsluhoval jsem anglického krále,60,https://kultura.zpravy.idnes.cz/recenze-filmu-obsluhoval-jsem-anglickeho-krale-fr1-/filmvideo.aspx?c=A061219_194914_filmvideo_kot
Eragon,50,https://kultura.zpravy.idnes.cz/recenze-eragon-0py-/filmvideo.aspx?c=A061213_202739_filmvideo_kot
Dobrý ročník,50,https://kultura.zpravy.idnes.cz/recenze-filmu-dobry-rocnik-d08-/filmvideo.aspx?c=A061201_133631_filmvideo_kot
Kupec benátský,60,https://kultura.zpravy.idnes.cz/recenze-filmu-kupec-benatsky-dib-/filmvideo.aspx?c=A061201_132426_filmvideo_kot
Pravidla lži,70,https://kultura.zpravy.idnes.cz/recenze-na-film-pravidla-lzi-d14-/filmvideo.aspx?c=A001010_125620_filmvideo_kel
Borat,70,https://kultura.zpravy.idnes.cz/recenze-filmu-borat-04a-/filmvideo.aspx?c=A061118_626966_filmvideo_kot
Potomci lidí,80,https://kultura.zpravy.idnes.cz/recenze-film-potomci-lidi-0ym-/filmvideo.aspx?c=A061108_190357_filmvideo_kot
Iluzionista,50,https://kultura.zpravy.idnes.cz/recenze-filmu-iluzionista-d0i-/filmvideo.aspx?c=A061104_618033_show_recenze_kot
Ďábel nosí Pradu,70,https://kultura.zpravy.idnes.cz/recenze-dabel-nosi-pradu-080-/filmvideo.aspx?c=A061102_615889_show_recenze_kot
Ro(c)k podvraťáků,70,https://kultura.zpravy.idnes.cz/recenze-ro-c-k-podvrataku-0h2-/filmvideo.aspx?c=A061031_204045_show_recenze_kot
Skrytá identita,70,https://kultura.zpravy.idnes.cz/recenze-ve-filmu-skryta-identita-jsou-vsichni-spioni-a-jejich-kralem-nicholson-194-/filmvideo.aspx?c=A061024_609301_show_recenze_kot
Asterix a Vikingové,60,https://kultura.zpravy.idnes.cz/recenze-filmu-asterix-a-vikingove-dr2-/filmvideo.aspx?c=A061021_608184_show_recenze_kot
Grandhotel,80,https://kultura.zpravy.idnes.cz/recenze-grandhotel-0aw-/filmvideo.aspx?c=A061006_191635_show_recenze_kot
Prachy dělaj člověka,60,https://kultura.zpravy.idnes.cz/recenze-film-prachy-delaj-cloveka-dqr-/filmvideo.aspx?c=A060925_194609_show_recenze_kot
Hezké chvilky bez záruky,50,https://kultura.zpravy.idnes.cz/recenze-filmu-hezke-chvilky-bez-zaruky-d9f-/filmvideo.aspx?c=A060920_225746_show_recenze_kot
Žena ve vodě,60,https://kultura.zpravy.idnes.cz/recenze-film-zena-ve-vode-0xv-/filmvideo.aspx?c=A060909_577978_show_recenze_kot
Kráska v nesnázích,70,https://kultura.zpravy.idnes.cz/recenze-kraska-v-nesnazich-d04-/filmvideo.aspx?c=A060902_114751_show_recenze_mgb
Let číslo 93,80,https://kultura.zpravy.idnes.cz/recenze-filmu-let-cislo-93-0h0-/filmvideo.aspx?c=A060819_123516_show_recenze_mgb
Miami Vice,60,https://kultura.zpravy.idnes.cz/recenze-filmu-miami-vice-081-/filmvideo.aspx?c=A060816_183324_show_recenze_mgb
Piráti z Karibiku: Truhla mrtvého muže,70,https://kultura.zpravy.idnes.cz/recenze-pirati-z-karibiku-truhla-mrtveho-muze-f4b-/filmvideo.aspx?c=A060729_551010_show_recenze_kot
Vějíř lady Windermerové,50,https://kultura.zpravy.idnes.cz/recenze-vejir-lady-windermerove-dah-/filmvideo.aspx?c=A060728_184813_show_recenze_kot
Confetti,50,https://kultura.zpravy.idnes.cz/recenze-na-film-confetti-08i-/filmvideo.aspx?c=A060725_183435_show_recenze_kot
Superman se vrací,60,https://kultura.zpravy.idnes.cz/recenze-superman-se-vraci-0yx-/filmvideo.aspx?c=A060722_546546_show_recenze_kot
Rychle a zběsile: Tokijská jízda,50,https://kultura.zpravy.idnes.cz/recenze-filmu-rychle-a-zbesile-tokijska-jizda-fav-/filmvideo.aspx?c=A060718_123742_show_recenze_kot
Sexy Pistols,50,https://kultura.zpravy.idnes.cz/recenze-sexy-pistole-05l-/filmvideo.aspx?c=A060701_533980_show_recenze_kot
V zajetí rychlosti,70,https://kultura.zpravy.idnes.cz/recenze-filmu-v-zajeti-rychlosti-d4x-/filmvideo.aspx?c=A060620_192212_show_recenze_mgb
Za plotem,60,https://kultura.zpravy.idnes.cz/recenze-filmu-za-plotem-0s1-/filmvideo.aspx?c=A060610_518275_show_recenze_kot
Satan přichází,60,https://kultura.zpravy.idnes.cz/recenze-satan-prichazi-07j-/filmvideo.aspx?c=A060607_175905_show_recenze_kot
Všechno nejlepší!,50,https://kultura.zpravy.idnes.cz/recenze-vsechno-nejlepsi-0hn-/filmvideo.aspx?c=A060530_184701_show_recenze_mgb
X-Men: Poslední vzdor,60,https://kultura.zpravy.idnes.cz/recenze-filmu-x-men-3-posledni-vzdor-d6w-/filmvideo.aspx?c=A060520_502505_show_recenze_kot
Mission: Impossible 3,70,https://kultura.zpravy.idnes.cz/recenze-film-mission-impossible-3-dqr-/filmvideo.aspx?c=A060503_174935_show_recenze_ob
Tristan a Isolda,60,https://kultura.zpravy.idnes.cz/recenze-filmu-tristan-a-isolda-dex-/filmvideo.aspx?c=A060501_201637_show_recenze_kot
Libertin,60,https://kultura.zpravy.idnes.cz/recenze-filmu-libertin-07m-/filmvideo.aspx?c=A060424_202046_show_recenze_kot
Nepohodlný,70,https://kultura.zpravy.idnes.cz/recenze-filmu-nepohodlny-0hv-/filmvideo.aspx?c=A060422_483975_show_recenze_gra
Účastníci zájezdu,70,https://kultura.zpravy.idnes.cz/recenze-ucastnici-zajezdu-dcq-/filmvideo.aspx?c=A060418_174620_show_recenze_gra
V jako vendeta,70,https://kultura.zpravy.idnes.cz/recenze-filmu-v-jako-vendeta-d1u-/filmvideo.aspx?c=A060415_479763_show_recenze_kot
Indián a sestřička,60,https://kultura.zpravy.idnes.cz/recenze-filmu-indian-a-sestricka-dof-/filmvideo.aspx?c=A060408_474551_show_recenze_gra
Základní instinkt 2,40,https://kultura.zpravy.idnes.cz/recenze-filmu-zakladni-instinkt-2-dq4-/filmvideo.aspx?c=A060406_174806_show_recenze_gra
Doba ledová 2 - Obleva,70,https://kultura.zpravy.idnes.cz/recenze-filmu-doba-ledova-2-obleva-dqi-/filmvideo.aspx?c=469738
Spojenec,60,https://kultura.zpravy.idnes.cz/recemze-filmu-spojenec-07k-/filmvideo.aspx?c=464632
Univerzální uklízečka,70,https://kultura.zpravy.idnes.cz/recenze-filmu-univerzalni-uklizecka-dsf-/filmvideo.aspx?c=A060322_180005_show_recenze_kot
Casanova,50,https://kultura.zpravy.idnes.cz/recenze-casanova-0kb-/filmvideo.aspx?c=459424
Rafťáci,70,https://kultura.zpravy.idnes.cz/recenze-raftaci-0il-/filmvideo.aspx?c=A060308_084143_show_recenze_kot
Zkrocená hora,80,https://kultura.zpravy.idnes.cz/recenze-zkrocena-hora-0uk-/filmvideo.aspx?c=A060301_194944_show_recenze_kot
Hostel,60,https://kultura.zpravy.idnes.cz/recenze-film-hostel-044-/filmvideo.aspx?c=438102
Žít po svém,50,https://kultura.zpravy.idnes.cz/recenze-filmu-zit-po-svem-0yf-/filmvideo.aspx?c=A060209_185527_show_recenze_kot
Experti,30,https://kultura.zpravy.idnes.cz/recenze-experti-0jt-/filmvideo.aspx?c=A060208_185236_show_recenze_off
Mnichov,60,https://kultura.zpravy.idnes.cz/recenze-filmu-stevena-spielberga-mnichov-f13-/filmvideo.aspx?c=A060201_171406_show_recenze_kot
Obchodník se smrtí,55,https://kultura.zpravy.idnes.cz/recenze-obchodnik-se-smrti-d0l-/filmvideo.aspx?c=A060112_185143_show_recenze_off
Jak se krotí krokodýli,35,https://kultura.zpravy.idnes.cz/recenze-jak-se-kroti-krokodyli-dzz-/filmvideo.aspx?c=A060110_171853_show_recenze_off
"Ještě žiju s věšákem, plácačkou a čepicí",15,https://kultura.zpravy.idnes.cz/recenze-placacka-je-prazdne-placnuti-do-vody-fme-/filmvideo.aspx?c=A060104_174317_show_aktual_gra
Restart,60,https://kultura.zpravy.idnes.cz/recenze-restart-0j7-/filmvideo.aspx?c=A051207_182705_show_recenze_kot
Harry Potter a Ohnivý pohár,70,https://kultura.zpravy.idnes.cz/recenze-harry-potter-a-ohnivy-pohar-db3-/filmvideo.aspx?c=A051125_180524_show_recenze_off
Šílení,70,https://kultura.zpravy.idnes.cz/recenze-sileni-01g-/filmvideo.aspx?c=A051115_174539_show_recenze_gra
Anděl páně,75,https://kultura.zpravy.idnes.cz/recenze-na-pohadku-andel-pane-dil-/filmvideo.aspx?c=A051102_210443_show_recenze_kot
Doblba!,20,https://kultura.zpravy.idnes.cz/recenze-doblba-je-svetem-kraliku-nikoli-kralu-fa5-/filmvideo.aspx?c=A050928_212004_show_recenze_kot
Štěstí,70,https://kultura.zpravy.idnes.cz/recenze-stesti-01w-/filmvideo.aspx?c=A050912_175355_show_recenze_pei
Těžká váha,55,https://kultura.zpravy.idnes.cz/recenze-tezka-vaha-0ng-/filmvideo.aspx?c=A050930_202753_show_recenze_off
Ostrov,50,https://kultura.zpravy.idnes.cz/recenze-ostrov-0ge-/filmvideo.aspx?c=A050831_211454_show_recenze_gra
Karlík a továrna na čokoládu,80,https://kultura.zpravy.idnes.cz/recenze-filmu-karlik-a-tovarna-na-cokoladu-fiq-/filmvideo.aspx?c=A050816_180831_zpr_kultura_kot
Válka světů,75,https://kultura.zpravy.idnes.cz/recenze-filmu-valka-svetu-09i-/filmvideo.aspx?c=A050628_203144_zpr_kultura_kot
Star Wars: Epizoda III - Pomsta Sithů,80,https://kultura.zpravy.idnes.cz/recenze-filmu-star-wars-epizoda-iii-pomsta-sithu-f6v-/filmvideo.aspx?c=A050513_181537_filmvideo_kot
Království nebeské,50,https://kultura.zpravy.idnes.cz/recenze-kralovstvi-nebeske-df6-/filmvideo.aspx?c=A050506_212916_filmvideo_gra
Pád třetí říše,50,https://kultura.zpravy.idnes.cz/recenze-pad-treti-rise-06v-/filmvideo.aspx?c=A050325_175927_filmvideo_gra
Příběhy obyčejného šílenství,75,https://kultura.zpravy.idnes.cz/recenze-pribehy-obycejneho-silenstvi-nejneznejsi-smich-rebela-petra-zelenky-18n-/filmvideo.aspx?c=A050222_192817_filmvideo_kot
Kousek nebe,70,https://kultura.zpravy.idnes.cz/recenze-filmu-kousek-nebe-0yo-/filmvideo.aspx?c=A050209_184008_filmvideo_kot
Sametoví vrazi,60,https://kultura.zpravy.idnes.cz/recenze-sametovi-vrazi-0vi-/filmvideo.aspx?c=A050124_182346_filmvideo_kot
Kameňák 3,10,https://kultura.zpravy.idnes.cz/recenze-kamenak-3-0kg-/filmvideo.aspx?c=A050112_181319_filmvideo_kot
Milenci a vrazi,50,https://kultura.zpravy.idnes.cz/recenze-filmu-milenci-a-vrazi-dju-/filmvideo.aspx?c=A041202_001738_filmvideo_kot
Úžasňákovi,75,https://kultura.zpravy.idnes.cz/uzasnakovi-recenze-film-0ww-/filmvideo.aspx?c=A041124_193839_filmvideo_kot
Bridget Jonesová: S rozumem v koncích,65,https://kultura.zpravy.idnes.cz/recenze-filmu-bridget-jonesova-s-rozumem-v-koncich-f8d-/filmvideo.aspx?c=A041115_192936_filmvideo_kot
Cellular,50,https://kultura.zpravy.idnes.cz/recenze-cellular-jak-je-dulezite-miti-mobil-fkl-/filmvideo.aspx?c=A041110_205013_filmvideo_kot
Snowboarďáci,65,https://kultura.zpravy.idnes.cz/recenze-snowboardaci-05b-/filmvideo.aspx?c=A041102_193950_filmvideo_kot
Tatínek,65,https://kultura.zpravy.idnes.cz/recenze-tatinek-sverak-07q-/filmvideo.aspx?c=A040928_215955_filmvideo_kot
Horem pádem,55,https://kultura.zpravy.idnes.cz/recenze-horem-padem-0oh-/filmvideo.aspx?c=A040914_193230_filmvideo_gra
Král Artuš,50,https://kultura.zpravy.idnes.cz/recenze-filmu-kral-artus-0xg-/filmvideo.aspx?c=A040820_205711_filmvideo_gra
Spider-Man 2,60,https://kultura.zpravy.idnes.cz/recenze-filmu-spider-man-2-0yi-/filmvideo.aspx?c=A040721_171609_filmvideo_dpi
Harry Potter a Vězeň z Azkabanu,80,https://kultura.zpravy.idnes.cz/recenze-harry-potter-a-vezen-z-azbakanu-fce-/filmvideo.aspx?c=A040609_212848_filmvideo_kot
Post coitum,15,https://kultura.zpravy.idnes.cz/recenze-post-coitum-0q3-/filmvideo.aspx?c=A040519_185719_filmvideo_kot
Troja,40,https://kultura.zpravy.idnes.cz/recenze-troja-0d3-/filmvideo.aspx?c=A040512_185718_filmvideo_dpi
Kameňák 2,10,https://kultura.zpravy.idnes.cz/recenze-kamenak-2-0k1-/filmvideo.aspx?c=2004M018O07A
Jak básníci neztrácejí naději,60,https://kultura.zpravy.idnes.cz/recenze-filmu-jak-basnici-neztraceji-nadeji-fep-/filmvideo.aspx?c=A040116_183853_filmvideo_lf
Pán prstenů: Návrat krále,80,https://kultura.zpravy.idnes.cz/recenze-pan-prstenu-navrat-krale-d4a-/filmvideo.aspx?c=A040109_194147_filmvideo_lf
Láska nebeská,80,https://kultura.zpravy.idnes.cz/recenze-filmu-laska-nebeska-df5-/filmvideo.aspx?c=2003M271O14A
Hledá se Nemo,80,https://kultura.zpravy.idnes.cz/recenze-filmu-hleda-se-nemo-ddi-/filmvideo.aspx?c=A031112_192301_filmvideo_lf
Jedna ruka netleská,55,https://kultura.zpravy.idnes.cz/recenze-jedna-ruka-netleska-vyprodava-kina-f2o-/filmvideo.aspx?c=A030918_191055_filmvideo_vlk
Želary,65,https://kultura.zpravy.idnes.cz/recenze-zelary-016-/filmvideo.aspx?c=A030902_200423_filmvideo_dpi
Piráti z Karibiku: Prokletí Černé Perly,75,https://kultura.zpravy.idnes.cz/recenze-pirati-z-karibiku-prokleti-cerne-perly-fl8-/filmvideo.aspx?c=A030827_182824_filmvideo_ef
Hodiny,70,https://kultura.zpravy.idnes.cz/recenze-hodiny-ktere-tikaji-presne-dtx-/filmvideo.aspx?c=A030730_193606_filmvideo_lf
Charlieho andílci: Na plný pecky,55,https://kultura.zpravy.idnes.cz/recenze-vnadnym-charlieho-andilkum-pribyl-vtip-f5j-/filmvideo.aspx?c=A030717_134417_filmvideo_dpi
Matrix Reloaded,60,https://kultura.zpravy.idnes.cz/recenze-matrix-reloaded-0wc-/filmvideo.aspx?c=A030520_201019_filmvideo_vlk
Slzy slunce,25,https://kultura.zpravy.idnes.cz/recenze-slzy-slunce-i-bruce-willis-se-podda-soucitu-a-tajum-vystrihu-1iy-/filmvideo.aspx?c=A030425_111417_filmvideo_ef
Nuda v Brně,70,https://kultura.zpravy.idnes.cz/recenze-nuda-v-brne-0ar-/filmvideo.aspx?c=A030422_183217_filmvideo_ef
Johnny English,65,https://kultura.zpravy.idnes.cz/recenze-johnny-english-07t-/filmvideo.aspx?c=A030416_191945_filmvideo_ef
Pupendo,70,https://kultura.zpravy.idnes.cz/recenze-filmu-pupendo-0u7-/filmvideo.aspx?c=A030326_182940_filmvideo_lf
Čert ví proč,55,https://kultura.zpravy.idnes.cz/recenze-cert-vi-proc-0l0-/filmvideo.aspx?c=A030227_114955_filmvideo_lf
"Chyť mě, když to dokážeš",70,https://kultura.zpravy.idnes.cz/recenze-chyt-me-kdyz-to-dokazes-d3d-/filmvideo.aspx?c=A030213_091725_filmvideo_pet
Pán prstenů: Dvě věže,80,https://kultura.zpravy.idnes.cz/recenze-pan-prstenu-dve-veze-dgw-/filmvideo.aspx?c=A030110_192630_filmvideo_jin
Kameňák,10,https://kultura.zpravy.idnes.cz/recenze-kamenak-1-0kp-/filmvideo.aspx?c=A030121_194033_filmvideo_ef
Dnes neumírej,70,https://kultura.zpravy.idnes.cz/recenze-dnes-neumirej-james-bond-do1-/filmvideo.aspx?c=A030101_225632_filmvideo_pol
Harry Potter a Tajemná komnata,65,https://kultura.zpravy.idnes.cz/recenze-harry-potter-a-tajemna-komnata-dyd-/filmvideo.aspx?c=A021211_181731_filmvideo_ef
Moje tlustá řecká svatba,65,https://kultura.zpravy.idnes.cz/recenze-filmu-moje-tlusta-recka-svatba-dhy-/filmvideo.aspx?c=A021128_093620_filmvideo_vlk
Brak,55,https://kultura.zpravy.idnes.cz/recenze-brak-cyw-/filmvideo.aspx?c=A021106_165840_filmvideo_ef
Červený drak,60,https://kultura.zpravy.idnes.cz/recenze-cerveny-drak-0rm-/filmvideo.aspx?c=A021030_182153_filmvideo_vlk
Holky to chtěj taky,30,https://kultura.zpravy.idnes.cz/recenze-holky-to-chtej-taky-df4-/filmvideo.aspx?c=A020923_171347_filmvideo_vlk
Smradi,60,https://kultura.zpravy.idnes.cz/recenze-smradi-01d-/filmvideo.aspx?c=A020924_182134_filmvideo_vlk
Česká spojka,50,https://kultura.zpravy.idnes.cz/recenze-filmu-ceska-spojka-d0j-/filmvideo.aspx?c=A020808_191341_filmvideo_ef
Jak na věc,70,https://kultura.zpravy.idnes.cz/recenze-film-jak-na-vec-0bc-/filmvideo.aspx?c=A020731_183409_filmvideo_vlk
Kód Navajo,50,https://kultura.zpravy.idnes.cz/recenze-kod-navajo-0np-/filmvideo.aspx?c=A020724_190805_filmvideo_ef
Muži v černém 2,40,https://kultura.zpravy.idnes.cz/recenze-muzi-v-cernem-2-06x-/filmvideo.aspx?c=A020716_183932_filmvideo_vlk
Spider-Man,60,https://kultura.zpravy.idnes.cz/recenze-spiderman-030-/filmvideo.aspx?c=A020605_190611_filmvideo_ef
Star Wars: Epizoda II Klony útočí USA,70,https://kultura.zpravy.idnes.cz/recenze-star-wars-epizoda-ii-klony-utoci-ffo-/filmvideo.aspx?c=A020516_093619_filmvideo_kne
Lásce na stopě,30,https://kultura.zpravy.idnes.cz/recenze-lasce-na-stope-063-/filmvideo.aspx?c=A020405_143011_filmvideo_ef
Hartova válka,60,https://kultura.zpravy.idnes.cz/recenze-hartova-valka-0ui-/filmvideo.aspx?c=A020403_215236_filmvideo_brt
Čistá duše,70,https://kultura.zpravy.idnes.cz/recenze-cista-duse-0nz-/filmvideo.aspx?c=A020220_191150_filmvideo_kne
Harry Potter a Kámen mudrců,60,https://kultura.zpravy.idnes.cz/recenze-harry-potter-a-kamen-mudrcu-d6t-/filmvideo.aspx?c=A020214_094521_filmvideo_kne
Pán prstenů: Společenstvo prstenu,80,https://kultura.zpravy.idnes.cz/recenze-filmu-pan-prstenu-spolecenstvo-prstenu-fum-/filmvideo.aspx?c=A020108_185935_filmvideo_kne
Mumie se vrací,60,https://kultura.zpravy.idnes.cz/recenze-filmu-mumie-se-vraci-d1x-/filmvideo.aspx?c=A010605_164317_filmvideo_cfa
Divoké včely,55,https://kultura.zpravy.idnes.cz/recenze-divoke-vcely-0rl-/filmvideo.aspx?c=A011106_211540_filmvideo_ef
Jak ukrást Dagmaru,15,https://kultura.zpravy.idnes.cz/recenze-jak-ukrast-dagmaru-d0m-/filmvideo.aspx?c=A011029_095131_filmvideo_kne
